x,y,lon,lat,t,V_MAT,V_CVI,V_LOS,V_EOS,V_SOS
2567.293245900639,10153.32164392594,106.75,75.25,1,-4.865215301513672,-1.467248558998108,-5.003918170928955,-4.259063243865967,-5.94436502456665
5163.651398302715,9904.567510150187,111.75,60.75,1,18.140703201293945,0.5454699993133545,2.9412949085235596,9.12385368347168,0.5391781330108643
3916.5539085699697,9806.956784811795,103.25,67.75,1,-1.148046851158142,3.582707405090332,-0.812761127948761,1.6918952465057373,-0.06932415068149567
4385.517768540416,8869.191554486235,87.75,63.75,1,-7.528384685516357,2.93454647064209,-0.35706502199172974,18.039011001586914,-1.0027960538864136
4625.010510999119,10395.26125295651,118.25,63.25,1,23.963529586791992,3.3250715732574463,-2.8271853923797607,2.644742012023926,-12.932462692260742
3739.2429928542383,9892.398610259334,104.25,68.75,1,-15.23328971862793,-4.278997421264648,-11.016292572021484,-48.157470703125,-3.715060234069824
4321.950397343061,8763.13287670528,85.25,63.75,1,-22.79305076599121,2.6807308197021484,14.375517845153809,-41.94594192504883,4.620747089385986
3740.7553939762706,10384.986138639233,115.75,68.25,1,4.3930583000183105,5.125238418579102,-4.641777992248535,3.8928208351135254,-11.664809226989746
5004.0622520265615,9201.428587308565,98.75,61.25,1,6.047259330749512,8.880189895629883,2.071500062942505,-14.431861877441406,2.7022790908813477
4437.868721913334,11378.39495247522,134.75,61.25,1,12.013011932373047,-0.3783629238605499,-9.5727996826171875,-4.695176124572754,1.714930772781372
4535.813369433073,9207.545268826736,95.25,63.75,1,-7.351782321929932,0.5532636046409607,22.124950408935547,115.07655334472656,-1.817152976989746
4308.483740717625,8742.330973782595,84.75,63.75,1,-24.145118713378906,0.8877633810043335,4.282674312591553,-68.66600036621094,-8.154868125915527
4489.795207666537,8422.924167180916,81.25,61.75,1,-7.418603897094727,0.2153848260641098,-1.6444402933120728,-8.972359657287598,3.098665952682495
3646.506185090394,11177.73534729744,132.25,66.25,1,19.919889450073242,-23.150239944458008,-5.745846748352051,-9.314635276794434,1.1591687202453613
4850.680239750403,10214.378065877005,115.75,62.25,1,19.75406265258789,-0.4248110055923462,-5.743804454803467,8.912935256958008,0.8041858077049255
3647.244650854082,9974.151899361605,105.75,69.25,1,-4.6141133308410645,-0.7460581064224243,-1.5017019510269165,4.301348686218262,-4.003602027893066
3214.5017428480455,10577.008568117702,119.75,70.75,1,6.365123748779297,0.15955758094787598,-1.9080960750579834,1.0206576585769653,-0.7754714488983154
4486.459721482408,8872.808814212032,88.75,63.25,1,-3.3357746601104736,-1.7776126861572266,-6.530157089233398,-5.126160144805908,-6.459046363830566
4427.07630867882,9511.03103799799,100.25,64.75,1,-2.5387022495269775,3.385465145111084,4.088261604309082,4.569886207580566,2.6672956943511963
3029.2396489342073,9972.45480602691,102.75,72.75,1,-10.203362464904785,0.5452535152435303,-3.5113866329193115,-0.2615717351436615,-13.000449180603027
3543.0060966866736,10114.385515951617,108.75,69.75,1,-5.293242931365967,-2.178427219390869,-1.0374411344528198,2.1743996143341064,-4.962890625
5168.726213658253,9666.707266884727,107.75,60.75,1,32.448848724365234,-2.6076014041900635,-5.69318151473999,-14.679168701171875,-1.9895583391189575
2629.174995093272,9613.375496307122,88.75,74.75,1,-3.3505218029022217,-4.422167778015137,-2.866849899291992,-2.780822515487671,-2.5463433265686035
4141.046915436814,10218.319823673002,113.25,66.25,1,2.812117099761963,33.73536682128906,21.392284393310547,88.65098571777344,1.8013619184494019
2636.190481518625,10767.307914716519,125.75,73.25,1,3.3464043140411377,0.21042826771736145,0.3786579966545105,0.7091208696365356,-0.5207691788673401
3983.4677770265653,10453.148776100334,117.75,66.75,1,10.8380765914917,2.60068678855896,2.056642770767212,-1.0220273733139038,2.431889295578003
3115.575323794151,9423.272260591015,87.75,71.75,1,-22.395689010620117,1.564945101737976,9.147067070007324,13.997398376464844,-26.686010360717773
4657.493977714616,10280.711107938403,116.25,63.25,1,15.789355278015137,3.232973337173462,-8.316365242004395,-5.875848293304443,-10.943099975585938
2694.2188743584015,10330.310514675926,112.75,74.25,1,-1.4407607316970825,-0.5160690546035767,1.9315742254257202,2.018502950668335,1.5393723249435425
4860.948529364187,10888.957797797002,127.25,60.75,1,-20.949670791625977,-2.4758293628692627,-12.796293258666992,3.2486612796783447,29.685901641845703
4973.675582950097,9503.727335669224,103.75,61.75,1,15.396484375,1.440814733505249,4.426687240600586,7.229249954223633,1.417270541191101
4142.744439059921,8965.586182394254,87.25,65.25,1,-23.370254516601563,-0.6039026379585266,2.9261419773101807,6.634748935699463,0.6952891945838928
3881.7352569477603,10849.657981131533,125.75,66.25,1,43.56821060180664,0.7772485613822937,-0.06340630352497101,0.31443536281585693,-0.4342172145843506
3589.508641870399,9454.341886183405,92.75,69.25,1,-13.287030220031738,0.5106202363967896,-0.6768556237220764,-4.816333293914795,1.337202787399292
4631.1675089646305,9781.506656820422,106.75,63.75,1,7.628596782684326,0.15168453752994537,10.312830924987793,12.72245979309082,6.241532802581787
3199.1407095220975,10051.145629207806,105.75,71.75,1,1.8470598459243774,4.99846076965332,0.8160151839256287,-1.4269379377365112,2.8150742053985596
4950.005176805983,10163.95934586528,115.25,61.75,1,20.26813507080078,-13.40975570678711,-0.7764360904693604,11.994906425476074,-0.9518439173698425
4506.154767998947,8315.31617326668,79.75,61.25,1,-7.032312870025635,0.553715705871582,1.7753052711486816,-0.09718985855579376,2.1185526847839355
3863.259607184851,9445.453598482793,94.75,67.75,1,-18.66793441772461,-3.5179734230041504,-12.732733726501465,2.517099618911743,-5.222588539123535
3330.7777617501765,10278.036312749387,112.25,70.75,1,-3.4813969135284424,12.37472152709961,3.347351551055908,19.176082611083984,-4.109025001525879
4044.0229008662677,8409.741440020283,76.25,63.75,1,-19.7418270111084,4.874062538146973,20.188711166381836,5.878925800323486,36.294898986816406
4294.967167981068,10923.45777123452,127.25,63.75,1,15.783281326293945,-1.040184736251831,-6.087519645690918,-10.893698692321777,-4.76790714263916
2999.2977160622004,10913.485216615933,128.25,70.75,1,14.068840026855469,-0.13456931710243225,0.09880168735980988,0.13095469772815704,-0.16720767319202423
4770.036753289545,10176.004880300237,114.75,62.75,1,12.56420612335205,-0.9874287843704224,-1.6082634925842285,-17.444311141967773,-0.13738419115543365
4940.444606817671,10514.837942211783,121.25,61.25,1,10.665114402770996,-1.4453250169754028,-0.9719284176826477,0.7788763642311096,-2.1012446880340576
4115.840258591181,10317.98016083921,115.25,66.25,1,13.19563102722168,8.000781059265137,37.23200988769531,0.18476957082748413,15.882662773132324
4484.2047045102545,10744.099384916506,124.25,63.25,1,18.134380340576172,0.04070994257926941,-0.8322604894638062,-23.18656349182129,-2.7097649574279785
4160.738933543333,8541.86900762918,79.75,63.75,1,-29.676128387451172,1.1181278228759766,8.335466384887695,-2.3483214378356934,15.243916511535645
3933.661649392269,8652.690551211226,79.25,65.25,1,-22.52647590637207,2.951683282852173,-0.9234469532966614,1.8927993774414063,-22.415454864501953
4284.753508882554,8866.578855612608,86.75,64.25,1,-11.918217658996582,1.955984354019165,15.529001235961914,7.5316901206970215,20.37653160095215
4160.153192229322,9212.149969411968,92.25,65.75,1,-17.29545021057129,-6.623273849487305,-7.198740005493164,0.3981906473636627,-9.438285827636719
3254.8397586692267,11181.24811562379,133.25,68.25,1,24.6957950592041,-1.7576204538345337,0.31424522399902344,-8.019472122192383,1.6674034595489502
4270.117253233067,10626.389580169,121.75,64.75,1,17.94988250732422,0.1550954431295395,3.2212653160095215,1.224109172821045,2.9072983264923096
4232.9163421844505,10202.768844129976,113.25,65.75,1,13.1102294921875,-0.7769675254821777,-14.870118141174316,-10.813989639282227,-5.045105457305908
4934.096139336041,8996.378774562689,94.75,61.25,1,2.368213415145874,-1.4390071630477905,-2.1807925701141357,-3.860067129135132,-2.082230806350708
3560.801997566879,8841.241824684386,78.75,67.75,1,-26.582502365112305,-1.2054156064987183,-1.8678395748138428,-7.015436172485352,-0.24638201296329498
4270.587628274334,9928.007932463064,107.75,65.75,1,0.6521928906440735,4.738131999969482,9.885795593261719,-2.00049090385437,-5.2787604331970215
4705.445030150735,9544.728091753845,102.75,63.25,1,6.191122531890869,11.773670196533203,12.608329772949219,19.662372589111328,4.76298713684082
4094.2439009355753,9899.121346789567,106.25,66.75,1,3.245290517807007,5.132678508758545,-0.858181893825531,23.731239318847656,7.235215187072754
2759.616592553177,10726.474142019286,124.25,72.75,1,4.75916051864624,0.5906336307525635,1.357314944267273,1.074766993522644,0.8793523907661438
3737.345308414847,9787.373280536453,101.75,68.75,1,-14.04138469696045,-1.6319879293441772,5.841467380523682,18.793861389160156,0.9211933016777039
3121.878310823797,9439.593345978927,88.25,71.75,1,-26.46891212463379,0.36036619544029236,9.324097633361816,41.9838981628418,-11.00301742553711
3648.1275286227865,8690.310466705452,76.75,66.75,1,-25.033050537109375,0.9864181876182556,-4.282388687133789,-4.271553039550781,-0.6897451281547546
4971.960928400154,10660.442217638767,123.75,60.75,1,24.492809295654297,-3.9342780113220215,-13.336445808410645,1.1082615852355957,-12.581475257873535
4195.634470748325,8336.744159485272,76.75,62.75,1,-12.67628288269043,0.8936958909034729,-0.3490489423274994,-4.869200706481934,-6.416808605194092
3689.6420728970124,9483.548227651005,94.25,68.75,1,-6.548628807067871,-2.9521377086639404,-9.880217552185059,-1.6121788024902344,-23.640363693237305
3702.0874522570775,9055.1568394858,84.75,67.75,1,-27.973478317260742,-23.94870948791504,-13.046371459960938,-15.949460983276367,-11.744726181030273
3098.8411291079087,10775.907604911848,124.75,70.75,1,5.753814220428467,-1.4869534969329834,-2.108757972717285,-1.497520089149475,-2.835772752761841
3913.538064559374,9962.517415794533,106.75,67.75,1,-16.023746490478516,-24.21954917907715,11.74926471710205,-3.29183030128479,-9.822720527648926
4189.053960056044,10790.35563230715,124.75,64.75,1,0.764507532119751,2.4849116802215576,2.1920711994171143,2.2961390018463135,-1.152151346206665
2881.9166199384563,10940.046268923543,129.25,71.25,1,0.0639200434088707,0.20222294330596924,-0.43212196230888367,0.06871415674686432,0.3648993670940399
3687.3337773404173,11127.709271177751,131.25,66.25,1,13.731182098388672,-0.9489349722862244,-0.7868927121162415,-1.0807197093963623,-0.43989288806915283
3821.7934252839714,10003.212861584207,107.25,68.25,1,-14.973114013671875,7.097702980041504,8.214168548583984,1.4438972473144531,-9.365684509277344
3496.369626525718,10727.894645039125,123.25,68.75,1,10.904586791992187,-26.71210479736328,-0.007345341611653566,-0.4775242805480957,0.11032989621162415
4308.62631911591,8908.855264279886,87.75,64.25,1,-8.1644287109375,-2.9353790283203125,-11.791873931884766,-5.258882522583008,-19.40999412536621
3913.2418414627323,9741.398537598616,101.75,67.75,1,-23.992294311523438,0.3631473481655121,-0.5181330442428589,0.2847180664539337,0.8256716728210449
5067.716496502455,9526.70260627959,104.75,61.25,1,22.497472763061523,9.791715621948242,3.709157943725586,1.0497922897338867,-0.04039885476231575
3189.748076127306,10912.530840678019,127.75,69.75,1,-9.113847732543945,-0.9443978667259216,-0.3074961304664612,-0.9764317274093628,0.24461084604263306
3739.358625582446,9850.18525431044,103.25,68.75,1,-16.055644989013672,-6.101979732513428,-3.3536789417266846,-1.8059381246566772,-4.150702476501465
4899.7713186524015,9810.514383830072,108.75,62.25,1,18.33765983581543,-4.0426483154296875,3.602647066116333,13.175590515136719,0.557735800743103
4988.091343568066,9669.788277421934,106.75,61.75,1,15.065546035766602,-38.310020446777344,-1.4680182933807373,-0.0014093611389398575,-4.184615612030029
4879.2510419946,9482.046969709836,102.75,62.25,1,10.647895812988281,17.488046646118164,5.249222278594971,4.973777770996094,5.61922025680542
3028.192866666795,9836.556272412834,98.75,72.75,1,-16.56222152709961,-1.7150139808654785,2.8902716636657715,-1.3661080598831177,20.661863327026367
3933.785876302045,10576.647306823203,120.25,66.75,1,10.792920112609863,3.204944133758545,10.414743423461914,-1.2767367362976074,10.638293266296387
4900.1835912478955,9754.547497063586,107.75,62.25,1,18.152210235595703,-1.4163819551467896,4.469806671142578,13.761405944824219,-0.5918288826942444
3488.139885597093,10343.849031111364,114.25,69.75,1,0.8669397234916687,0.817558765411377,0.058773428201675415,-8.6454620361328125,-0.2910327613353729
4259.365934797874,10980.836673302589,128.25,63.75,1,12.675485610961914,-1.769147515296936,-5.346446514129639,-0.9746637940406799,-6.268592357635498
5211.307330880626,10190.54210945427,116.75,60.25,1,37.77946472167969,-0.38645943999290466,-4.796606540679932,-6.017624855041504,-1.5693695545196533
4606.462563614257,10676.042224974522,123.25,62.75,1,9.785032272338867,-4.260660171508789,-4.255168914794922,2.2472896575927734,-12.905771255493164
2820.755590191677,9078.236010830478,75.25,72.25,1,-25.578712463378906,0.33422672748565674,0.7998338341712952,0.06276450306177139,0.10519734025001526
4615.085269369316,9549.469829213882,102.25,63.75,1,2.8190834522247314,8.319075584411621,9.67392349243164,23.615318298339844,5.5917863845825195
2624.773093486004,9599.358347118325,88.25,74.75,1,-5.998247146606445,-16.83254623413086,-22.14415740966797,-12.526885986328125,-74.83672332763672
3206.944835734804,9941.612229813963,102.75,71.75,1,-9.138399124145508,-1.5210143327713013,0.34031981229782104,1.807030200958252,-1.5537288188934326
3824.3846897762987,8526.048025891156,75.75,65.25,1,-17.740507125854492,-0.2581790089607239,4.181240081787109,1.584114670753479,11.707559585571289
4074.7774850373817,8566.494388482977,79.25,64.25,1,-19.985578536987305,0.08753431588411331,0.46945565938949585,-0.8911523222923279,2.5255191326141357
2962.671722542628,9511.32335882539,88.75,72.75,1,-11.032647132873535,-0.44734635949134827,-0.25007617473602295,12.319623947143555,-19.54397201538086
3035.640969981987,10730.709582649504,123.75,71.25,1,-21.341388702392578,3.7055323123931885,4.734653472900391,3.999465227127075,4.908270359039307
3915.7512954850795,9785.02635479331,102.75,67.75,1,-21.178531646728516,0.5047017335891724,0.3332826793193817,1.390960693359375,0.1374247819185257
4396.829492427019,11187.119487218692,131.75,62.25,1,37.57148361206055,1.0494266748428345,-18.10262680053711,-17.238100051879883,-21.311059951782227
3815.114074862984,9659.340192756697,99.25,68.25,1,-8.949846267700195,-1.0210751295089722,-6.49271297454834,4.14299201965332,-14.438827514648438
3577.700584472928,10892.962004088324,126.75,67.75,1,2.608600616455078,4.185563011560589e-5,-0.001514354022219777,0.006430476438254118,-0.019449176266789436
3678.7620111428437,9444.4475607811,93.25,68.75,1,-9.046253204345703,-2.6475026607513428,-19.36786651611328,0.37441486120224,-0.6657915711402893
3755.287183150551,10339.464451765096,114.75,68.25,1,1.3296256065368652,-13.843351364135742,3.2480647563934326,-5.640398025512695,-3.8696577548980713
4808.480147050707,9864.746135076464,109.25,62.75,1,15.785022735595703,-22.071243286132812,23.990428924560547,21.148719787597656,-20.744735717773438
3124.4606044865996,10736.291212988279,123.75,70.75,1,19.767391204833984,-6.833463668823242,-5.509950637817383,-1.4582245349884033,-9.313232421875
4156.079626517779,10144.150654419333,111.75,66.25,1,3.4130606651306152,5.383392333984375,-2.2028439044952393,-6.072878360748291,1.1256495714187622
2859.551244042232,9284.323575726246,81.25,72.75,1,-7.842941761016846,0.62767094373703,37.5973014831543,14.261523246765137,0.7915113568305969
3817.1426056428722,10047.396716134856,108.25,68.25,1,-11.482746124267578,0.5820946097373962,17.589645385742187,-23.77034568786621,-3.611480474472046
4224.71191862447,8252.353096997887,75.75,62.25,1,-9.50632381439209,3.2598981857299805,-0.5259540677070618,-37.13866424560547,4.2467851638793945
4571.586097956417,10269.741328107413,115.75,63.75,1,9.878976821899414,1.1755355596542358,-4.2488179206848145,-1.9150408506393433,-4.0130510330200195
5014.422620310594,8956.625498072202,94.75,60.75,1,5.029307842254639,-0.3384888768196106,0.24839097261428833,19.274904251098633,-0.12730760872364044
4143.4813847087235,11271.466522820707,133.25,63.25,1,26.4018497467041,-2.8825125694274902,-3.3384859561920166,-3.6229121685028076,-3.1301522254943848
3469.4341009892237,9372.811932486844,89.75,69.75,1,-8.443609237670898,1.0478127002716064,0.34825220704078674,0.5275619626045227,4.679006576538086
3941.765615434748,10901.167273869445,126.75,65.75,1,8.880475997924805,-0.4739498198032379,-0.9177931547164917,-0.323774129152298,-1.4835764169692993
4621.128250028443,9600.247701689072,103.25,63.75,1,3.4870493412017822,14.80221176147461,18.599767684936523,31.70793342590332,9.927277565002441
3804.0141554445145,10136.428963783985,110.25,68.25,1,-12.702164649963379,-1.121288776397705,20.007598876953125,16.001935958862305,-0.84331214427948
3564.970046920113,9379.079427303734,90.75,69.25,1,-5.923867702484131,-2.6376166343688965,-4.500553131103516,-0.5209580659866333,-10.987536430358887
4282.101916283533,10599.134007089775,121.25,64.75,1,19.1618709564209,-0.0012229593703523278,5.196109771728516,3.1701624393463135,11.977880477905273
4517.330508549041,9505.046311241804,100.75,64.25,1,-0.26930350065231323,1.8325012922286987,7.525571346282959,12.465590476989746,2.525475025177002
5109.259172615401,9244.645260993664,100.25,60.75,1,14.201290130615234,3.584707498550415,3.2814390659332275,-4.9848313331604,3.906127452850342
4138.55955650557,10713.96815017709,123.25,65.25,1,42.54972457885742,0.19905903935432434,4.5404839515686035,1.156449317932129,8.386998176574707
3678.984545645654,10545.057485250709,119.25,68.25,1,7.1110334396362305,5.154908180236816,-12.897187232971191,20.952781677246094,2.6613399982452393
2853.1211775928455,9967.723118013459,101.75,73.75,1,-5.593843936920166,0.5719300508499146,-0.5022188425064087,3.5684781074523926,-2.8659870624542236
4693.925413796118,9467.868048803854,101.25,63.25,1,3.568448781967163,4.892128944396973,11.688065528869629,16.858970642089844,7.624510288238525
3839.0690574962764,9364.18292881456,92.75,67.75,1,-3.696418523788452,-1.06154203414917,-1.0042850971221924,1.6295526027679443,-3.1850123405456543
4679.3425236752655,9392.123801431724,99.75,63.25,1,1.702064037322998,2.031906843185425,10.613045692443848,24.722667694091797,1.498235821723938
4398.112311078949,10534.371797498772,120.25,64.25,1,16.1359806060791,3.6517622470855713,2.7645936012268066,2.1616714000701904,-6.037342548370361
3971.1997335257956,8845.336823925132,83.25,65.75,1,-18.19147491455078,-0.6681502461433411,0.1190401092171669,-0.391848623752594,0.6604284048080444
4052.2583390341765,11266.363003646102,133.25,63.75,1,11.885427474975586,-0.6388347148895264,0.19812388718128204,2.614206552505493,-1.375227689743042
4942.93486569691,10725.51067682463,124.75,60.75,1,44.15895080566406,-8.630820274353027,-39.893218994140625,-0.6128560304641724,-38.248287200927734
4264.089653359436,9011.380417700277,89.25,64.75,1,-1.3598675727844238,-1.0220732688903809,-1.7875264883041382,2.082005262374878,-2.6331605911254883
4664.952993207534,8836.905220780605,89.75,62.25,1,-1.2503013610839844,-2.1469039916992187,-0.8455281853675842,-1.9977613687515259,-0.5691480040550232
2909.5465605274885,10780.038714990578,125.25,71.75,1,-3.184155225753784,0.6302577257156372,-0.2847931385040283,0.4456403851509094,-0.6517888307571411
3648.508072998801,9953.311309788389,105.25,69.25,1,-4.311182975769043,-3.2135348320007324,-1.8396992683410645,3.8652184009552,-3.377159833908081
2648.3953745343956,9684.240276847317,91.25,74.75,1,-12.180249214172363,-1.904997706413269,-3.2304439544677734,-1.748970627784729,-4.493291854858398
4445.655473521981,9219.370984758074,94.75,64.25,1,-4.509962558746338,0.9097186923027039,0.8030807971954346,11.662934303283691,-9.816274642944336
4280.8174275476495,8701.138460540938,83.75,63.75,1,-19.19699478149414,-2.912200450897217,15.718570709228516,-2.298844575881958,-0.039018742740154266
3823.6470797700727,9981.209815164071,106.75,68.25,1,-17.60309600830078,7.373393535614014,9.486019134521484,0.13892559707164764,-23.71749496459961
4482.755633064395,8060.244253574204,75.75,60.25,1,-8.263798713684082,-5.239069938659668,-6.099523544311523,-7.66325569152832,-5.3922014236450195
3226.1647775958822,10720.583579715672,123.25,70.25,1,10.000642776489258,-1.7392377853393555,-0.7675889134407043,-0.9015883803367615,-0.6851159930229187
3688.99414155294,10260.39541668684,112.75,68.75,1,-1.2835110425949097,-2.939577579498291,17.067779541015625,-10.870820999145508,-7.651483535766602
5024.688311588394,8982.029792759908,95.25,60.75,1,5.095541954040527,-1.0520744323730469,-1.3247166872024536,28.767364501953125,0.9873704314231873
3381.0908622051284,9793.92463702391,99.75,70.75,1,9.026960372924805,1.4374855756759644,-2.7902441024780273,-9.72646713256836,5.653204917907715
3825.4069526148,9324.130528574393,91.75,67.75,1,-7.582809925079346,-3.871507406234741,-5.217987060546875,2.2071666717529297,-15.008016586303711
3691.519589626831,10997.553138028547,128.75,66.75,1,30.11602210998535,-1.9664155843202025e-4,-0.006467102561146021,-0.005887867417186499,-0.019964812323451042
5007.376015386655,10779.474174809031,125.75,60.25,1,4.456213474273682,6.539160251617432,-12.622806549072266,-1.1411455869674683,-26.215444564819336
3633.3651958315304,8673.159744715971,76.25,66.75,1,-25.920963287353516,-0.5012893080711365,-5.002510070800781,0.037966832518577576,2.8730716705322266
3379.9472654385645,10769.670444426294,124.25,69.25,1,23.780717849731445,-1.590813398361206,-0.9629138708114624,2.716418504714966,-2.7564120292663574
4325.75860096748,10490.431489717193,119.25,64.75,1,14.288381576538086,0.368477463722229,-4.127941131591797,-8.6782989501953125,1.185512661933899
2875.7783489204553,9313.649343810712,82.25,72.75,1,-27.633821487426758,-1.2635289430618286,-0.38729557394981384,4.645413398742676,-3.7147719860076904
4898.228815969625,8550.206049080887,87.25,60.25,1,4.442559719085693,1.3222311735153198,3.2745895385742187,5.079775810241699,1.2547433376312256
3956.089447744388,9177.198616415348,89.75,66.75,1,-2.977271795272827,-15.274861335754395,-13.614872932434082,8.1182279586792,-17.516263961791992
3442.3449174019315,10817.006266897439,125.25,68.75,1,0.842600405216217,16.87087059020996,0.27571573853492737,-2.5548646450042725,-2.6909897327423096
2712.8960140110876,9588.945369637046,88.75,74.25,1,-8.971741676330566,-2.2936055660247803,-1.9514278173446655,0.1953987181186676,-10.647283554077148
4343.098032498661,10083.282019833136,111.25,65.25,1,7.514083385467529,2.02461576461792,6.573635578155518,8.066648483276367,2.9601657390594482
4311.086834478762,10729.65920529072,123.75,64.25,1,13.76257038116455,6.303441047668457,-13.106728553771973,-10.092557907104492,0.6706000566482544
3471.2454111920733,9811.347697151716,100.75,70.25,1,11.963543891906738,0.10804057866334915,-0.6745973825454712,-10.392406463623047,1.8418092727661133
3377.8836481910007,9756.547174411156,98.75,70.75,1,9.84055233001709,0.15210272371768951,-3.384794235229492,-8.465628623962402,4.749722003936768
4764.015838854437,10204.858940609582,115.25,62.75,1,13.599814414978027,-0.8375545740127563,-0.021843479946255684,9.181775093078613,-0.3313648998737335
2407.049517190341,10054.558779867653,102.75,76.25,1,-1.929661750793457,-0.3571368157863617,-1.8733042478561401,0.5246850252151489,-2.6751558780670166
3007.615950354195,9389.015741375513,85.75,72.25,1,-17.35759925842285,-0.7215995788574219,-2.847625970840454,18.967742919921875,-16.80678939819336
3299.8786773612374,11015.80804690847,129.75,68.75,1,0.7211678624153137,-0.04159030318260193,-0.0671750009059906,-0.0045075798407197,-0.12162192910909653
5206.987262001367,9262.761289478209,101.25,60.25,1,10.224485397338867,2.633805990219116,6.3001322746276855,-2.971031427383423,7.859462738037109
4058.953192702234,8547.561831032583,78.75,64.25,1,-21.839679718017578,0.0580238439142704,3.7888951301574707,3.5867161750793457,3.5440266132354736
3618.4057065011984,8656.12784129415,75.75,66.75,1,-25.406597137451172,-0.4159005284309387,0.9081071615219116,3.24031138420105,6.267036437988281
2882.333659763718,9163.412368884461,78.25,72.25,1,-9.287820816040039,0.49245792627334595,0.5943806767463684,1.383833885192871,-0.5330228209495544
4439.046147451236,8128.359398246451,76.25,60.75,1,-9.655540466308594,0.17742082476615906,2.9531352519989014,-0.9571208357810974,2.176192283630371
4363.744584822691,9016.846051010678,90.25,64.25,1,-9.624683380126953,-3.2073211669921875,0.2132670134305954,9.3520050048828125,-3.4604735374450684
2947.5710113148252,9113.331860215478,77.75,71.75,1,-4.823722839355469,6.666614532470703,2.759567975997925,9.400224685668945,-3.775662660598755
4293.656181435218,10571.907425929468,120.75,64.75,1,19.239669799804687,-2.5054004192352295,8.745194435119629,8.7723541259765625,5.3107757568359375
4843.936453062637,10243.949519114767,116.25,62.25,1,18.204593658447266,2.164968967437744,-6.554733753204346,-1.9178053140640259,1.8998991250991821
3980.535940251792,11351.145346260239,134.75,63.75,1,11.697907447814941,-1.1291899681091309,0.7572221159934998,5.295718193054199,-3.590059757232666
3472.7712389660733,9850.125505597662,101.75,70.25,1,-0.2735944092273712,0.9919373393058777,-13.69777774810791,5.509679317474365,-17.167924880981445
4295.082078000458,11066.943704338451,129.75,63.25,1,45.95927810668945,-11.253152847290039,-3.1740617752075195,2.5914764404296875,-2.5830883979797363
3481.2986580529046,10364.883616447663,114.75,69.75,1,0.9240349531173706,3.281949996948242,28.245105743408203,8.2946624755859375,-8.893196105957031
4530.949333104389,9604.029189187511,102.75,64.25,1,0.9135302305221558,19.63105583190918,18.8844051361084,21.7243595123291,8.499296188354492
3342.7437909402365,10494.728708000646,117.75,70.25,1,9.0298919677734375,-0.410684198141098,0.13439129292964935,0.7898619771003723,-6.404745578765869
